"timestamp_utc","role","pid","cpu_percent_total_machine","working_set_mb","private_memory_mb","thread_count"
"2026-08-17T03:26:07.3697758Z","k6","15756","0","32.988","59.801","17"
"2026-08-17T03:26:08.3961414Z","backend","15848","0","54.809","61.695","14"
"2026-08-17T03:26:08.3961414Z","k6","15756","0.127","32.988","59.801","17"
"2026-08-17T03:26:09.4244628Z","backend","15848","0","54.812","61.695","14"
"2026-08-17T03:26:09.4244628Z","k6","15756","0","32.988","59.801","17"
"2026-08-17T03:26:10.4609621Z","backend","15848","0","54.812","61.695","14"
"2026-08-17T03:26:10.4609621Z","k6","15756","0","32.988","59.801","17"
"2026-08-17T03:26:11.4871886Z","backend","15848","0","54.812","61.695","14"
"2026-08-17T03:26:11.4871886Z","k6","15756","0","32.988","59.801","17"
"2026-08-17T03:26:12.5252776Z","backend","15848","0.125","54.82","61.695","14"
"2026-08-17T03:26:12.5252776Z","k6","15756","0.125","33.191","60.172","17"
"2026-08-17T03:26:13.5646659Z","backend","15848","0","54.883","61.695","14"
"2026-08-17T03:26:13.5646659Z","k6","15756","0.125","33.312","60.289","17"
"2026-08-17T03:26:14.5903205Z","backend","15848","0.127","55.008","61.695","14"
"2026-08-17T03:26:14.5903205Z","k6","15756","0","33.418","60.383","17"
"2026-08-17T03:26:15.6163597Z","backend","15848","0.127","55.008","61.695","14"
"2026-08-17T03:26:15.6163597Z","k6","15756","0","33.418","60.383","17"
"2026-08-17T03:26:16.6425871Z","backend","15848","0","55.008","61.695","14"
"2026-08-17T03:26:16.6425871Z","k6","15756","0","33.418","60.383","17"
"2026-08-17T03:26:17.6741486Z","backend","15848","0.126","55.008","61.695","14"
"2026-08-17T03:26:17.6741486Z","k6","15756","0.126","33.422","60.383","17"
"2026-08-17T03:26:18.7057724Z","backend","15848","0.252","55.039","61.695","14"
"2026-08-17T03:26:18.7057724Z","k6","15756","0","33.43","60.391","17"
"2026-08-17T03:26:19.7437045Z","backend","15848","0","55.039","61.695","14"
"2026-08-17T03:26:19.7437045Z","k6","15756","0","33.469","60.391","17"
"2026-08-17T03:26:20.7743070Z","backend","15848","0","55.039","61.695","14"
"2026-08-17T03:26:20.7743070Z","k6","15756","0","33.469","60.391","17"
"2026-08-17T03:26:21.8005944Z","backend","15848","0","55.039","61.695","14"
"2026-08-17T03:26:21.8005944Z","k6","15756","0.381","33.469","60.391","17"
"2026-08-17T03:26:22.8473137Z","backend","15848","0.124","55.039","61.695","14"
"2026-08-17T03:26:22.8473137Z","k6","15756","0.249","33.469","60.391","17"
"2026-08-17T03:26:23.8763580Z","backend","15848","0.127","55.047","61.953","14"
"2026-08-17T03:26:23.8763580Z","k6","15756","0","33.473","60.391","17"
"2026-08-17T03:26:24.9096736Z","backend","15848","0","55.047","61.953","14"
"2026-08-17T03:26:24.9096736Z","k6","15756","0.126","33.473","60.391","17"
