"timestamp_utc","soak_window","target_vus","actual_vus_live","actual_vus_live_source","role","pid","process_available","cpu_percent_total_machine","working_set_mb","private_memory_mb","thread_count"
"2026-08-17T17:29:57.3434560Z","early_steady","12","12","k6_progress","backend","28188","True","0.389","58.516","65.562","14"
"2026-08-17T17:29:57.3434560Z","early_steady","12","12","k6_progress","k6","10312","True","0.26","43.727","70.426","15"
"2026-08-17T17:29:59.3481443Z","early_steady","12","12","k6_progress","backend","28188","True","0.26","58.523","65.57","14"
"2026-08-17T17:29:59.3481443Z","early_steady","12","12","k6_progress","k6","10312","True","0","43.676","70.363","15"
"2026-08-17T17:30:01.3524156Z","early_steady","12","12","k6_progress","backend","28188","True","0.325","58.395","65.465","14"
"2026-08-17T17:30:01.3524156Z","early_steady","12","12","k6_progress","k6","10312","True","0.13","43.676","70.363","15"
"2026-08-17T17:30:03.3653545Z","early_steady","12","12","k6_progress","backend","28188","True","0.194","58.375","65.359","14"
"2026-08-17T17:30:03.3653545Z","early_steady","12","12","k6_progress","k6","10312","True","0.129","43.59","70.113","15"
"2026-08-17T17:30:05.3793991Z","early_steady","12","12","k6_progress","backend","28188","True","0.453","58.641","65.633","14"
"2026-08-17T17:30:05.3793991Z","early_steady","12","12","k6_progress","k6","10312","True","0.065","43.59","70.113","15"
"2026-08-17T17:30:07.3800422Z","early_steady","12","12","k6_progress","backend","28188","True","0.065","58.641","65.633","14"
"2026-08-17T17:30:07.3800422Z","early_steady","12","12","k6_progress","k6","10312","True","0","43.59","70.113","15"
"2026-08-17T17:30:09.3874684Z","early_steady","12","12","k6_progress","backend","28188","True","0.259","58.641","65.633","14"
"2026-08-17T17:30:09.3874684Z","early_steady","12","12","k6_progress","k6","10312","True","0.195","43.594","70.113","15"
"2026-08-17T17:30:11.4040942Z","early_steady","12","12","k6_progress","backend","28188","True","0.129","58.645","65.637","14"
"2026-08-17T17:30:11.4040942Z","early_steady","12","12","k6_progress","k6","10312","True","0.258","43.598","70.113","15"
"2026-08-17T17:30:13.4195968Z","early_steady","12","12","k6_progress","backend","28188","True","0.065","58.609","65.57","12"
"2026-08-17T17:30:13.4195968Z","early_steady","12","12","k6_progress","k6","10312","True","0.129","43.633","70.16","15"
"2026-08-17T17:30:15.4422770Z","early_steady","12","12","k6_progress","backend","28188","True","0.193","58.613","65.578","12"
"2026-08-17T17:30:15.4422770Z","early_steady","12","12","k6_progress","k6","10312","True","0.193","43.656","70.176","15"
"2026-08-17T17:30:17.4504952Z","early_steady","12","12","k6_progress","backend","28188","True","0.195","58.617","65.578","12"
"2026-08-17T17:30:17.4504952Z","early_steady","12","12","k6_progress","k6","10312","True","0.195","43.656","70.176","15"
"2026-08-17T17:30:19.4515049Z","early_steady","12","12","k6_progress","backend","28188","True","0.195","58.617","65.578","12"
"2026-08-17T17:30:19.4515049Z","early_steady","12","12","k6_progress","k6","10312","True","0.065","43.656","70.176","15"
"2026-08-17T17:30:21.4653247Z","early_steady","12","12","k6_progress","backend","28188","True","0.129","58.617","65.578","12"
"2026-08-17T17:30:21.4653247Z","early_steady","12","12","k6_progress","k6","10312","True","0.194","43.656","70.176","15"
"2026-08-17T17:30:23.4703102Z","early_steady","12","12","k6_progress","backend","28188","True","0.065","58.617","65.578","12"
"2026-08-17T17:30:23.4703102Z","early_steady","12","12","k6_progress","k6","10312","True","0.13","40.969","70.176","15"
"2026-08-17T17:30:25.4815160Z","early_steady","12","12","k6_progress","backend","28188","True","0.194","58.617","65.578","12"
"2026-08-17T17:30:25.4815160Z","early_steady","12","12","k6_progress","k6","10312","True","0","41.793","70.176","15"
"2026-08-17T17:30:27.4962920Z","early_steady","12","12","k6_progress","backend","28188","True","0.065","58.617","65.578","12"
"2026-08-17T17:30:27.4962920Z","early_steady","12","12","k6_progress","k6","10312","True","0.129","42.312","70.176","15"
"2026-08-17T17:30:29.5061418Z","early_steady","12","12","k6_progress","backend","28188","True","0.065","58.617","65.578","12"
"2026-08-17T17:30:29.5061418Z","early_steady","12","12","k6_progress","k6","10312","True","0.13","42.48","70.051","15"
"2026-08-17T17:30:31.5188877Z","early_steady","12","12","k6_progress","backend","28188","True","0.129","58.617","65.578","12"
"2026-08-17T17:30:31.5188877Z","early_steady","12","12","k6_progress","k6","10312","True","0","42.645","70.051","15"
"2026-08-17T17:30:33.5294797Z","early_steady","12","12","k6_progress","backend","28188","True","0.194","58.641","65.602","12"
"2026-08-17T17:30:33.5294797Z","early_steady","12","12","k6_progress","k6","10312","True","0.065","42.703","70.051","15"
"2026-08-17T17:30:35.5503904Z","early_steady","12","12","k6_progress","backend","28188","True","0","58.641","65.602","12"
"2026-08-17T17:30:35.5503904Z","early_steady","12","12","k6_progress","k6","10312","True","0.129","42.762","70.051","15"
"2026-08-17T17:30:37.5639480Z","early_steady","12","12","k6_progress","backend","28188","True","0.065","58.848","66.266","12"
"2026-08-17T17:30:37.5639480Z","early_steady","12","12","k6_progress","k6","10312","True","0","42.797","70.051","15"
"2026-08-17T17:30:39.5804668Z","early_steady","12","12","k6_progress","backend","28188","True","0.258","58.723","65.723","12"
"2026-08-17T17:30:39.5804668Z","early_steady","12","12","k6_progress","k6","10312","True","0.194","42.809","70.051","15"
"2026-08-17T17:30:41.5950763Z","early_steady","12","12","k6_progress","backend","28188","True","0.323","58.723","65.723","12"
"2026-08-17T17:30:41.5950763Z","early_steady","12","12","k6_progress","k6","10312","True","0.323","42.82","70.051","15"
"2026-08-17T17:30:43.6076635Z","early_steady","12","12","k6_progress","backend","28188","True","0.194","58.598","65.969","12"
"2026-08-17T17:30:43.6076635Z","early_steady","12","12","k6_progress","k6","10312","True","0.065","42.828","70.051","15"
"2026-08-17T17:30:45.6199512Z","early_steady","12","12","k6_progress","backend","28188","True","0.129","58.598","65.969","12"
"2026-08-17T17:30:45.6199512Z","early_steady","12","12","k6_progress","k6","10312","True","0.194","42.828","70.051","15"
"2026-08-17T17:30:47.6297865Z","early_steady","12","12","k6_progress","backend","28188","True","0.065","58.598","65.969","12"
"2026-08-17T17:30:47.6297865Z","early_steady","12","12","k6_progress","k6","10312","True","0","42.828","70.051","15"
"2026-08-17T17:30:49.6297782Z","early_steady","12","12","k6_progress","backend","28188","True","0.195","58.672","66.555","12"
"2026-08-17T17:30:49.6297782Z","early_steady","12","12","k6_progress","k6","10312","True","0.13","42.828","70.051","15"
"2026-08-17T17:30:51.6467724Z","early_steady","12","12","k6_progress","backend","28188","True","0.194","58.672","66.555","12"
"2026-08-17T17:30:51.6467724Z","early_steady","12","12","k6_progress","k6","10312","True","0.065","42.875","70.051","15"
"2026-08-17T17:30:53.6594165Z","early_steady","12","12","k6_progress","backend","28188","True","0.194","58.672","66.555","12"
"2026-08-17T17:30:53.6594165Z","early_steady","12","12","k6_progress","k6","10312","True","0","42.988","70.051","15"
"2026-08-17T17:30:55.6678202Z","early_steady","12","12","k6_progress","backend","28188","True","0.13","58.793","65.742","12"
"2026-08-17T17:30:55.6678202Z","early_steady","12","12","k6_progress","k6","10312","True","0.259","43.043","70.051","15"
"2026-08-17T17:30:57.6693376Z","early_steady","12","12","k6_progress","backend","28188","True","0.065","58.793","65.742","12"
"2026-08-17T17:30:57.6693376Z","early_steady","12","12","k6_progress","k6","10312","True","0.13","43.043","70.051","15"
"2026-08-17T17:30:59.6730235Z","early_steady","12","12","k6_progress","backend","28188","True","0","58.793","65.742","12"
"2026-08-17T17:30:59.6730235Z","early_steady","12","12","k6_progress","k6","10312","True","0.13","43.051","70.051","15"
"2026-08-17T17:31:01.6814511Z","early_steady","12","12","k6_progress","backend","28188","True","0.194","58.527","65.738","12"
"2026-08-17T17:31:01.6814511Z","early_steady","12","12","k6_progress","k6","10312","True","0.13","43.051","70.051","15"
"2026-08-17T17:31:03.6992709Z","early_steady","12","12","k6_progress","backend","28188","True","0.065","58.539","65.75","12"
"2026-08-17T17:31:03.6992709Z","early_steady","12","12","k6_progress","k6","10312","True","0.194","43.137","70.105","15"
"2026-08-17T17:31:05.7006407Z","early_steady","12","12","k6_progress","backend","28188","True","0.195","58.664","65.75","12"
"2026-08-17T17:31:05.7006407Z","early_steady","12","12","k6_progress","k6","10312","True","0","43.137","70.105","15"
"2026-08-17T17:31:07.7087103Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","58.676","65.762","12"
"2026-08-17T17:31:07.7087103Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.258","70.172","17"
"2026-08-17T17:31:09.7245945Z","middle_steady","12","12","k6_progress","backend","28188","True","0.258","58.875","65.762","12"
"2026-08-17T17:31:09.7245945Z","middle_steady","12","12","k6_progress","k6","10312","True","0.258","43.258","70.172","17"
"2026-08-17T17:31:11.7421996Z","middle_steady","12","12","k6_progress","backend","28188","True","0.129","58.875","65.762","12"
"2026-08-17T17:31:11.7421996Z","middle_steady","12","12","k6_progress","k6","10312","True","0.129","43.258","70.172","17"
"2026-08-17T17:31:13.7492747Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","58.867","66.004","12"
"2026-08-17T17:31:13.7492747Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.285","70.172","17"
"2026-08-17T17:31:15.7528254Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","58.746","65.598","12"
"2026-08-17T17:31:15.7528254Z","middle_steady","12","12","k6_progress","k6","10312","True","0.195","43.285","70.172","17"
"2026-08-17T17:31:17.7714002Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","58.754","65.605","12"
"2026-08-17T17:31:17.7714002Z","middle_steady","12","12","k6_progress","k6","10312","True","0.323","43.293","70.172","17"
"2026-08-17T17:31:19.7860544Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","58.812","65.637","12"
"2026-08-17T17:31:19.7860544Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.293","70.172","17"
"2026-08-17T17:31:21.8039599Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","58.812","65.637","12"
"2026-08-17T17:31:21.8039599Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.297","70.172","17"
"2026-08-17T17:31:23.8052999Z","middle_steady","12","12","k6_progress","backend","28188","True","0.195","58.793","66.133","12"
"2026-08-17T17:31:23.8052999Z","middle_steady","12","12","k6_progress","k6","10312","True","0.13","43.301","70.172","17"
"2026-08-17T17:31:25.8075603Z","middle_steady","12","12","k6_progress","backend","28188","True","0.26","58.766","66.125","12"
"2026-08-17T17:31:25.8075603Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.301","70.172","17"
"2026-08-17T17:31:27.8106817Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","58.711","65.508","12"
"2026-08-17T17:31:27.8106817Z","middle_steady","12","12","k6_progress","k6","10312","True","0.26","43.301","70.172","17"
"2026-08-17T17:31:29.8184444Z","middle_steady","12","12","k6_progress","backend","28188","True","0","58.711","65.508","12"
"2026-08-17T17:31:29.8184444Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.301","70.172","17"
"2026-08-17T17:31:31.8279253Z","middle_steady","12","12","k6_progress","backend","28188","True","0.389","58.711","65.508","12"
"2026-08-17T17:31:31.8279253Z","middle_steady","12","12","k6_progress","k6","10312","True","0.194","43.301","70.172","17"
"2026-08-17T17:31:33.8488509Z","middle_steady","12","12","k6_progress","backend","28188","True","0.193","58.711","65.508","12"
"2026-08-17T17:31:33.8488509Z","middle_steady","12","12","k6_progress","k6","10312","True","0.064","43.301","70.172","17"
"2026-08-17T17:31:35.8630055Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","58.781","65.668","12"
"2026-08-17T17:31:35.8630055Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.301","70.172","17"
"2026-08-17T17:31:37.8797972Z","middle_steady","12","12","k6_progress","backend","28188","True","0.258","58.781","65.668","12"
"2026-08-17T17:31:37.8797972Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.312","70.172","17"
"2026-08-17T17:31:39.8852984Z","middle_steady","12","12","k6_progress","backend","28188","True","0.195","58.781","65.668","12"
"2026-08-17T17:31:39.8852984Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.312","70.172","17"
"2026-08-17T17:31:41.9135528Z","middle_steady","12","12","k6_progress","backend","28188","True","0","58.781","65.668","12"
"2026-08-17T17:31:41.9135528Z","middle_steady","12","12","k6_progress","k6","10312","True","0.128","43.312","70.172","17"
"2026-08-17T17:31:43.9271143Z","middle_steady","12","12","k6_progress","backend","28188","True","0.323","58.91","65.789","12"
"2026-08-17T17:31:43.9271143Z","middle_steady","12","12","k6_progress","k6","10312","True","0.129","43.324","70.172","17"
"2026-08-17T17:31:45.9453860Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","58.91","65.789","12"
"2026-08-17T17:31:45.9453860Z","middle_steady","12","12","k6_progress","k6","10312","True","0.194","43.488","70.297","17"
"2026-08-17T17:31:47.9523978Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","58.91","65.789","12"
"2026-08-17T17:31:47.9523978Z","middle_steady","12","12","k6_progress","k6","10312","True","0","44.008","70.812","17"
"2026-08-17T17:31:49.9639314Z","middle_steady","12","12","k6_progress","backend","28188","True","0.324","58.91","65.789","12"
"2026-08-17T17:31:49.9639314Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","44.027","70.82","17"
"2026-08-17T17:31:51.9717030Z","middle_steady","12","12","k6_progress","backend","28188","True","0.259","58.863","66.613","12"
"2026-08-17T17:31:51.9717030Z","middle_steady","12","12","k6_progress","k6","10312","True","0.13","43.852","70.586","17"
"2026-08-17T17:31:53.9773925Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","59.105","66.758","12"
"2026-08-17T17:31:53.9773925Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.871","70.586","17"
"2026-08-17T17:31:55.9943134Z","middle_steady","12","12","k6_progress","backend","28188","True","0.129","58.699","65.508","12"
"2026-08-17T17:31:55.9943134Z","middle_steady","12","12","k6_progress","k6","10312","True","0.129","43.871","70.586","17"
"2026-08-17T17:31:58.0099018Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","58.953","66.484","12"
"2026-08-17T17:31:58.0099018Z","middle_steady","12","12","k6_progress","k6","10312","True","0.258","43.875","70.586","17"
"2026-08-17T17:32:00.0128602Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","58.961","66.492","12"
"2026-08-17T17:32:00.0128602Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.875","70.586","17"
"2026-08-17T17:32:02.0239161Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","58.965","66.492","12"
"2026-08-17T17:32:02.0239161Z","middle_steady","12","12","k6_progress","k6","10312","True","0.388","43.91","70.617","17"
"2026-08-17T17:32:04.0253401Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","58.973","66.5","12"
"2026-08-17T17:32:04.0253401Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.91","70.617","17"
"2026-08-17T17:32:06.0303419Z","middle_steady","12","12","k6_progress","backend","28188","True","0.26","59.133","66.77","12"
"2026-08-17T17:32:06.0303419Z","middle_steady","12","12","k6_progress","k6","10312","True","0.13","43.91","70.617","17"
"2026-08-17T17:32:08.0368089Z","middle_steady","12","12","k6_progress","backend","28188","True","0.195","59.16","66.773","12"
"2026-08-17T17:32:08.0368089Z","middle_steady","12","12","k6_progress","k6","10312","True","0.195","43.914","70.617","17"
"2026-08-17T17:32:10.0442499Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.164","66.777","12"
"2026-08-17T17:32:10.0442499Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.914","70.617","17"
"2026-08-17T17:32:12.0586811Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.164","66.777","12"
"2026-08-17T17:32:12.0586811Z","middle_steady","12","12","k6_progress","k6","10312","True","0.194","43.914","70.617","17"
"2026-08-17T17:32:14.0729612Z","middle_steady","12","12","k6_progress","backend","28188","True","0.388","59.164","66.777","12"
"2026-08-17T17:32:14.0729612Z","middle_steady","12","12","k6_progress","k6","10312","True","0.194","43.918","70.617","17"
"2026-08-17T17:32:16.0860406Z","middle_steady","12","12","k6_progress","backend","28188","True","0","59.164","66.777","12"
"2026-08-17T17:32:16.0860406Z","middle_steady","12","12","k6_progress","k6","10312","True","0.194","43.922","70.617","17"
"2026-08-17T17:32:18.0900479Z","middle_steady","12","12","k6_progress","backend","28188","True","0.195","59.164","66.777","12"
"2026-08-17T17:32:18.0900479Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.922","70.617","17"
"2026-08-17T17:32:20.0923755Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.164","66.777","12"
"2026-08-17T17:32:20.0923755Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.617","70.305","17"
"2026-08-17T17:32:22.1059496Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.164","66.777","12"
"2026-08-17T17:32:22.1059496Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.617","70.305","17"
"2026-08-17T17:32:24.1190091Z","middle_steady","12","12","k6_progress","backend","28188","True","0.323","59.164","66.777","12"
"2026-08-17T17:32:24.1190091Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.621","70.305","17"
"2026-08-17T17:32:26.1231492Z","middle_steady","12","12","k6_progress","backend","28188","True","0.26","58.949","66.516","12"
"2026-08-17T17:32:26.1231492Z","middle_steady","12","12","k6_progress","k6","10312","True","0.325","43.625","70.305","17"
"2026-08-17T17:32:28.1263638Z","middle_steady","12","12","k6_progress","backend","28188","True","0.325","58.949","66.516","12"
"2026-08-17T17:32:28.1263638Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.625","70.305","17"
"2026-08-17T17:32:30.1346554Z","middle_steady","12","12","k6_progress","backend","28188","True","0.259","58.824","65.605","12"
"2026-08-17T17:32:30.1346554Z","middle_steady","12","12","k6_progress","k6","10312","True","0.195","43.629","70.305","17"
"2026-08-17T17:32:32.1467006Z","middle_steady","12","12","k6_progress","backend","28188","True","0.129","58.844","65.625","12"
"2026-08-17T17:32:32.1467006Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.633","70.305","17"
"2026-08-17T17:32:34.1536139Z","middle_steady","12","12","k6_progress","backend","28188","True","0","58.844","65.625","12"
"2026-08-17T17:32:34.1536139Z","middle_steady","12","12","k6_progress","k6","10312","True","0.13","43.633","70.305","17"
"2026-08-17T17:32:36.1634972Z","middle_steady","12","12","k6_progress","backend","28188","True","0.324","58.844","65.625","12"
"2026-08-17T17:32:36.1634972Z","middle_steady","12","12","k6_progress","k6","10312","True","0.324","43.637","70.305","17"
"2026-08-17T17:32:38.1767332Z","middle_steady","12","12","k6_progress","backend","28188","True","0.453","58.957","65.793","12"
"2026-08-17T17:32:38.1767332Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.641","70.305","17"
"2026-08-17T17:32:40.1827121Z","middle_steady","12","12","k6_progress","backend","28188","True","0.195","58.871","65.703","12"
"2026-08-17T17:32:40.1827121Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.641","70.305","17"
"2026-08-17T17:32:42.1974851Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","58.871","65.715","12"
"2026-08-17T17:32:42.1974851Z","middle_steady","12","12","k6_progress","k6","10312","True","0.323","43.641","70.305","17"
"2026-08-17T17:32:44.1986272Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","58.871","65.715","12"
"2026-08-17T17:32:44.1986272Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.641","70.305","17"
"2026-08-17T17:32:46.2054641Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","58.871","65.715","12"
"2026-08-17T17:32:46.2054641Z","middle_steady","12","12","k6_progress","k6","10312","True","0.324","43.641","70.305","17"
"2026-08-17T17:32:48.2270124Z","middle_steady","12","12","k6_progress","backend","28188","True","0.193","59.156","65.977","12"
"2026-08-17T17:32:48.2270124Z","middle_steady","12","12","k6_progress","k6","10312","True","0.386","43.613","70.238","15"
"2026-08-17T17:32:50.2408901Z","middle_steady","12","12","k6_progress","backend","28188","True","0.388","59.496","66.988","12"
"2026-08-17T17:32:50.2408901Z","middle_steady","12","12","k6_progress","k6","10312","True","0.129","43.629","70.238","15"
"2026-08-17T17:32:52.2562152Z","middle_steady","12","12","k6_progress","backend","28188","True","1.098","59.484","66.41","12"
"2026-08-17T17:32:52.2562152Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.629","70.238","15"
"2026-08-17T17:32:54.2639365Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","59.176","66.012","12"
"2026-08-17T17:32:54.2639365Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.637","70.238","15"
"2026-08-17T17:32:56.2833773Z","middle_steady","12","12","k6_progress","backend","28188","True","0.193","59.176","66.012","12"
"2026-08-17T17:32:56.2833773Z","middle_steady","12","12","k6_progress","k6","10312","True","0.193","43.637","70.238","15"
"2026-08-17T17:32:58.2964736Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","59.176","66.012","12"
"2026-08-17T17:32:58.2964736Z","middle_steady","12","12","k6_progress","k6","10312","True","0.711","43.652","70.238","15"
"2026-08-17T17:33:00.3025379Z","middle_steady","12","12","k6_progress","backend","28188","True","0.26","59.129","65.969","12"
"2026-08-17T17:33:00.3025379Z","middle_steady","12","12","k6_progress","k6","10312","True","0.26","43.656","70.238","15"
"2026-08-17T17:33:02.3153419Z","middle_steady","12","12","k6_progress","backend","28188","True","0.323","59.129","65.969","12"
"2026-08-17T17:33:02.3153419Z","middle_steady","12","12","k6_progress","k6","10312","True","0.194","43.656","70.238","15"
"2026-08-17T17:33:04.3191481Z","middle_steady","12","12","k6_progress","backend","28188","True","0.26","59.129","65.969","12"
"2026-08-17T17:33:04.3191481Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.656","70.238","15"
"2026-08-17T17:33:06.3421885Z","middle_steady","12","12","k6_progress","backend","28188","True","0.579","59.129","65.969","12"
"2026-08-17T17:33:06.3421885Z","middle_steady","12","12","k6_progress","k6","10312","True","0.129","43.656","70.238","15"
"2026-08-17T17:33:08.3445907Z","middle_steady","12","12","k6_progress","backend","28188","True","0.195","59.129","65.969","12"
"2026-08-17T17:33:08.3445907Z","middle_steady","12","12","k6_progress","k6","10312","True","0.13","43.656","70.238","15"
"2026-08-17T17:33:10.3542345Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.129","65.969","12"
"2026-08-17T17:33:10.3542345Z","middle_steady","12","12","k6_progress","k6","10312","True","0.13","43.656","70.238","15"
"2026-08-17T17:33:12.3631097Z","middle_steady","12","12","k6_progress","backend","28188","True","0.324","59.129","65.969","12"
"2026-08-17T17:33:12.3631097Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.664","70.238","15"
"2026-08-17T17:33:14.3761645Z","middle_steady","12","12","k6_progress","backend","28188","True","0.259","59.129","65.969","12"
"2026-08-17T17:33:14.3761645Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.664","70.238","15"
"2026-08-17T17:33:16.3851306Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","59.129","65.969","12"
"2026-08-17T17:33:16.3851306Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.672","70.238","15"
"2026-08-17T17:33:18.3884173Z","middle_steady","12","12","k6_progress","backend","28188","True","0.26","59.629","66.766","12"
"2026-08-17T17:33:18.3884173Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.672","70.238","15"
"2026-08-17T17:33:20.4031798Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.141","66.188","12"
"2026-08-17T17:33:20.4031798Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.672","70.238","15"
"2026-08-17T17:33:22.4277978Z","middle_steady","12","12","k6_progress","backend","28188","True","0.257","59.141","66.188","12"
"2026-08-17T17:33:22.4277978Z","middle_steady","12","12","k6_progress","k6","10312","True","0.193","43.676","70.238","15"
"2026-08-17T17:33:24.4404684Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.141","66.188","12"
"2026-08-17T17:33:24.4404684Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.676","70.238","15"
"2026-08-17T17:33:26.4578477Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","59.141","66.188","12"
"2026-08-17T17:33:26.4578477Z","middle_steady","12","12","k6_progress","k6","10312","True","0.387","43.676","70.238","15"
"2026-08-17T17:33:28.4733971Z","middle_steady","12","12","k6_progress","backend","28188","True","0.323","59.141","66.188","12"
"2026-08-17T17:33:28.4733971Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.676","70.238","15"
"2026-08-17T17:33:30.4865862Z","middle_steady","12","12","k6_progress","backend","28188","True","0.323","59.188","66.266","14"
"2026-08-17T17:33:30.4865862Z","middle_steady","12","12","k6_progress","k6","10312","True","0.129","43.676","70.238","15"
"2026-08-17T17:33:32.4898200Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.188","66.266","14"
"2026-08-17T17:33:32.4898200Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.676","70.238","15"
"2026-08-17T17:33:34.5017190Z","middle_steady","12","12","k6_progress","backend","28188","True","0.129","59.188","66.266","14"
"2026-08-17T17:33:34.5017190Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.676","70.238","15"
"2026-08-17T17:33:36.5112883Z","middle_steady","12","12","k6_progress","backend","28188","True","0.065","59.188","66.266","14"
"2026-08-17T17:33:36.5112883Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.676","70.238","15"
"2026-08-17T17:33:38.5160519Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","58.895","65.836","14"
"2026-08-17T17:33:38.5160519Z","middle_steady","12","12","k6_progress","k6","10312","True","0.39","43.676","70.238","15"
"2026-08-17T17:33:40.5171399Z","middle_steady","12","12","k6_progress","backend","28188","True","0.26","58.895","65.836","14"
"2026-08-17T17:33:40.5171399Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.684","70.488","15"
"2026-08-17T17:33:42.5256254Z","middle_steady","12","12","k6_progress","backend","28188","True","0.259","59.094","66.219","14"
"2026-08-17T17:33:42.5256254Z","middle_steady","12","12","k6_progress","k6","10312","True","0.13","43.695","70.488","15"
"2026-08-17T17:33:44.5517914Z","middle_steady","12","12","k6_progress","backend","28188","True","0.129","59.094","66.219","14"
"2026-08-17T17:33:44.5517914Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.699","70.488","15"
"2026-08-17T17:33:46.5649642Z","middle_steady","12","12","k6_progress","backend","28188","True","0.129","59.094","66.219","14"
"2026-08-17T17:33:46.5649642Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.699","70.488","15"
"2026-08-17T17:33:48.5769670Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","59.094","66.219","14"
"2026-08-17T17:33:48.5769670Z","middle_steady","12","12","k6_progress","k6","10312","True","0.388","43.711","70.496","15"
"2026-08-17T17:33:50.5858309Z","middle_steady","12","12","k6_progress","backend","28188","True","0.13","59.094","66.219","14"
"2026-08-17T17:33:50.5858309Z","middle_steady","12","12","k6_progress","k6","10312","True","0","43.711","70.496","15"
"2026-08-17T17:33:52.5954638Z","middle_steady","12","12","k6_progress","backend","28188","True","0.194","59.094","66.219","14"
"2026-08-17T17:33:52.5954638Z","middle_steady","12","12","k6_progress","k6","10312","True","0.065","43.719","70.496","15"
"2026-08-17T17:33:54.6041600Z","middle_steady","12","12","k6_progress","backend","28188","True","0.389","59.25","66.383","14"
"2026-08-17T17:33:54.6041600Z","middle_steady","12","12","k6_progress","k6","10312","True","0.259","43.723","70.496","15"
