"timestamp_utc","soak_window","target_vus","actual_vus_live","actual_vus_live_source","cpu_percent","committed_memory_percent","disk_bytes_per_second","network_bytes_per_second"
"2026-08-17T17:34:42.8427970Z","middle_steady","12","12","k6_progress","13.604","78.896","278156.911","692.873"
"2026-08-17T17:34:44.8538355Z","middle_steady","12","12","k6_progress","13.439","78.804","782539.539","120.637"
"2026-08-17T17:34:46.8616320Z","middle_steady","12","12","k6_progress","17.156","78.703","236434.886","4077.289"
"2026-08-17T17:34:48.8793155Z","middle_steady","12","12","k6_progress","13.648","78.722","407927.793","418.86"
"2026-08-17T17:34:50.8877019Z","middle_steady","12","12","k6_progress","10.67","78.675","393355.791","121.201"
"2026-08-17T17:34:52.9114316Z","middle_steady","12","12","k6_progress","19.23","78.721","1666196.924","259.306"
"2026-08-17T17:34:54.9231511Z","middle_steady","12","12","k6_progress","29.908","78.805","154328.337","121.17"
"2026-08-17T17:34:56.9327128Z","middle_steady","12","12","k6_progress","30.499","79.427","9095637.298","85906.047"
"2026-08-17T17:34:58.9391191Z","middle_steady","12","12","k6_progress","11.991","79.509","823282.436","29480.168"
"2026-08-17T17:35:00.9555873Z","middle_steady","12","12","k6_progress","21.528","79.866","916964.736","26387.41"
"2026-08-17T17:35:02.9739901Z","middle_steady","12","12","k6_progress","13.839","79.668","2002512.658","28087.96"
"2026-08-17T17:35:04.9887694Z","middle_steady","12","12","k6_progress","19.859","79.383","353517.112","633.007"
"2026-08-17T17:35:06.9996355Z","late_steady","12","12","k6_progress","47.58","79.673","24691851.509","255063.374"
"2026-08-17T17:35:09.0036013Z","late_steady","12","12","k6_progress","24.887","79.413","8509456.225","83329.202"
"2026-08-17T17:35:11.0164760Z","late_steady","12","12","k6_progress","20.219","79.385","1357061.161","14918.557"
"2026-08-17T17:35:13.0254700Z","late_steady","12","12","k6_progress","20.435","79.208","9376180.519","34596.318"
"2026-08-17T17:35:15.0317425Z","late_steady","12","12","k6_progress","22.782","79.162","665699.543","295.59"
"2026-08-17T17:35:17.0481474Z","late_steady","12","12","k6_progress","19.135","78.862","1224504.898","5702.769"
"2026-08-17T17:35:19.0617238Z","late_steady","12","12","k6_progress","20.021","79.01","421078.246","17112.477"
"2026-08-17T17:35:21.0649440Z","late_steady","12","12","k6_progress","40.874","79.023","666530.73","1577.66"
"2026-08-17T17:35:23.0664424Z","late_steady","12","12","k6_progress","19.193","78.992","724765.348","16193.581"
"2026-08-17T17:35:25.0722482Z","late_steady","12","12","k6_progress","20.151","78.986","768830.612","173.799"
"2026-08-17T17:35:27.0792139Z","late_steady","12","12","k6_progress","19.01","78.842","475535.293","21207.968"
"2026-08-17T17:35:29.0877267Z","late_steady","12","12","k6_progress","16.721","78.952","19819135.639","656.721"
"2026-08-17T17:35:31.0970165Z","late_steady","12","12","k6_progress","10.778","78.917","704176.057","376.617"
"2026-08-17T17:35:33.1009686Z","late_steady","12","12","k6_progress","19.363","78.938","586794.632","1141.065"
"2026-08-17T17:35:35.1117630Z","late_steady","12","12","k6_progress","16.898","78.817","9355898.914","44645.746"
"2026-08-17T17:35:37.1261326Z","late_steady","12","12","k6_progress","16.681","78.719","1138030.447","849.217"
"2026-08-17T17:35:39.1343081Z","late_steady","12","12","k6_progress","30.227","78.924","996698.682","2524.829"
"2026-08-17T17:35:41.1417850Z","late_steady","12","12","k6_progress","13.729","78.999","653359.218","16350.929"
"2026-08-17T17:35:43.1458442Z","late_steady","12","12","k6_progress","17.218","78.9","63822.247","293.825"
"2026-08-17T17:35:45.1624924Z","late_steady","12","12","k6_progress","15.583","78.943","719081.521","6264.743"
"2026-08-17T17:35:47.1776342Z","late_steady","12","12","k6_progress","14.24","78.965","337495.977","33906.647"
"2026-08-17T17:35:49.1851884Z","late_steady","12","12","k6_progress","17.873","78.943","741875.304","2000.872"
"2026-08-17T17:35:51.2121576Z","late_steady","12","12","k6_progress","14.503","78.87","1391682.522","2580.123"
"2026-08-17T17:35:53.2191015Z","late_steady","12","12","k6_progress","9.51","78.928","359899.549","668.981"
"2026-08-17T17:35:55.2272152Z","late_steady","12","12","k6_progress","12.123","78.897","1126525.044","252842.065"
"2026-08-17T17:35:57.2288612Z","late_steady","12","12","k6_progress","12.775","78.47","696954.537","824.426"
"2026-08-17T17:35:59.2413029Z","late_steady","12","12","k6_progress","9.472","78.502","657755.111","946.552"
"2026-08-17T17:36:01.2475473Z","late_steady","12","12","k6_progress","10.278","78.458","146315.621","584.535"
"2026-08-17T17:36:03.2495885Z","late_steady","12","12","k6_progress","10.823","78.55","374896.378","188.084"
"2026-08-17T17:36:05.2650011Z","late_steady","12","12","k6_progress","12.264","78.62","255287.445","108850.633"
"2026-08-17T17:36:07.2777189Z","late_steady","12","12","k6_progress","13.668","78.618","269142.113","604.319"
"2026-08-17T17:36:09.2987828Z","late_steady","12","12","k6_progress","18.884","78.608","873681.894","714.701"
"2026-08-17T17:36:11.3127704Z","late_steady","12","12","k6_progress","19.029","78.61","182955.922","718.664"
"2026-08-17T17:36:13.3243720Z","late_steady","12","12","k6_progress","29.065","78.579","396828.686","10400.495"
"2026-08-17T17:36:15.3300996Z","late_steady","12","12","k6_progress","11.98","78.525","1650101.921","219993.997"
"2026-08-17T17:36:17.3415555Z","late_steady","12","12","k6_progress","12.086","78.539","169915.388","808.673"
"2026-08-17T17:36:19.3496467Z","late_steady","12","12","k6_progress","9.311","78.552","567592.303","455.771"
"2026-08-17T17:36:21.3630658Z","late_steady","12","12","k6_progress","15.054","78.574","1922082.868","2519.19"
"2026-08-17T17:36:23.3731273Z","late_steady","12","12","k6_progress","15.952","78.523","473434.468","447.36"
"2026-08-17T17:36:25.3853608Z","late_steady","12","12","k6_progress","13.454","78.521","92996.534","539.966"
"2026-08-17T17:36:27.3853573Z","late_steady","12","12","k6_progress","20.304","78.495","8907674.245","21781.916"
"2026-08-17T17:36:29.4001973Z","late_steady","12","12","k6_progress","8.629","78.486","480817.64","738.435"
"2026-08-17T17:36:31.4039467Z","late_steady","12","12","k6_progress","6.784","78.465","312548.141","14894.872"
"2026-08-17T17:36:33.4178111Z","late_steady","12","12","k6_progress","15.976","78.424","142348.67","502.43"
"2026-08-17T17:36:35.4263675Z","late_steady","12","12","k6_progress","9.073","78.4","1285104.537","807.167"
"2026-08-17T17:36:37.4310053Z","late_steady","12","12","k6_progress","6.748","78.401","256937.107","845.345"
"2026-08-17T17:36:39.4362250Z","late_steady","12","12","k6_progress","46.311","83.449","584481.141","204119.106"
"2026-08-17T17:36:41.4429293Z","late_steady","12","12","k6_progress","55.325","82.182","799291.287","17208.047"
"2026-08-17T17:36:43.4464921Z","late_steady","12","12","k6_progress","38.72","79.377","271021.962","13313.637"
"2026-08-17T17:36:45.4561793Z","late_steady","12","12","k6_progress","23.13","79.426","538417.002","5429.261"
"2026-08-17T17:36:47.4713165Z","late_steady","12","12","k6_progress","16.966","79.358","300076.943","8144.115"
"2026-08-17T17:36:49.4854421Z","late_steady","12","12","k6_progress","23.418","79.494","927765.406","738.862"
"2026-08-17T17:36:51.5005237Z","late_steady","12","12","k6_progress","44.093","79.081","20763406.029","262760.381"
"2026-08-17T17:36:53.5222767Z","late_steady","12","12","k6_progress","16.913","79.097","1483136.014","525.604"
"2026-08-17T17:36:55.5346529Z","late_steady","12","12","k6_progress","10.929","79.116","264112.985","1376.252"
"2026-08-17T17:36:57.5463131Z","late_steady","12","12","k6_progress","13.589","79.114","329603.642","570.355"
"2026-08-17T17:36:59.5642875Z","late_steady","12","12","k6_progress","16.25","79.135","689067.429","5627.034"
"2026-08-17T17:37:01.5701966Z","late_steady","12","12","k6_progress","12.805","79.181","1043059.176","5618.494"
"2026-08-17T17:37:03.5740528Z","late_steady","12","12","k6_progress","15.13","79.068","205097.699","4656.759"
"2026-08-17T17:37:05.5814730Z","late_steady","12","12","k6_progress","23.092","79.101","780507.379","486.834"
"2026-08-17T17:37:07.5965900Z","late_steady","12","12","k6_progress","10.622","79.08","739713.138","847.789"
"2026-08-17T17:37:09.6157620Z","late_steady","12","12","k6_progress","27.213","79.022","1131097.918","846.109"
"2026-08-17T17:37:11.6197096Z","late_steady","12","12","k6_progress","8.498","78.986","12281.849","746.626"
"2026-08-17T17:37:13.6261436Z","late_steady","12","12","k6_progress","11.198","79.012","689772.563","743.701"
"2026-08-17T17:37:15.6376491Z","late_steady","12","12","k6_progress","8.532","78.904","354301.022","660.178"
"2026-08-17T17:37:17.6510966Z","late_steady","12","12","k6_progress","13.341","78.599","553822.058","571.137"
"2026-08-17T17:37:19.6657572Z","late_steady","12","12","k6_progress","7.382","78.553","420537.368","14174.419"
"2026-08-17T17:37:21.6782256Z","late_steady","12","12","k6_progress","25.603","78.725","1846235.245","17087.934"
"2026-08-17T17:37:23.6831510Z","late_steady","12","12","k6_progress","8.86","78.702","68334.398","17531.102"
"2026-08-17T17:37:25.6980839Z","late_steady","12","12","k6_progress","13.786","78.72","403455.365","5211.312"
"2026-08-17T17:37:27.7102183Z","late_steady","12","12","k6_progress","12.402","78.682","1005275.317","462.922"
"2026-08-17T17:37:29.7160191Z","late_steady","12","12","k6_progress","26.051","78.729","510943.592","722.884"
"2026-08-17T17:37:31.7294298Z","late_steady","12","12","k6_progress","8.758","78.746","1469842.604","1180.09"
"2026-08-17T17:37:33.7415189Z","late_steady","12","12","k6_progress","15.447","78.773","176056.172","4995.326"
"2026-08-17T17:37:35.7490037Z","late_steady","12","12","k6_progress","12.484","78.812","792969.689","241.964"
"2026-08-17T17:37:37.7539314Z","late_steady","12","12","k6_progress","10.925","78.776","325723.024","11430.325"
"2026-08-17T17:37:39.7698367Z","late_steady","12","12","k6_progress","16.243","78.818","1024833.511","8331.664"
"2026-08-17T17:37:41.7879795Z","late_steady","12","12","k6_progress","15.617","78.935","609932.844","858.803"
"2026-08-17T17:37:43.8066463Z","late_steady","12","12","k6_progress","13.836","78.893","1359707.109","5417.623"
"2026-08-17T17:37:45.8220822Z","late_steady","12","12","k6_progress","11.656","78.841","8163.586","450.432"
"2026-08-17T17:37:47.8383652Z","late_steady","12","12","k6_progress","13.764","78.834","501741.331","932.063"
"2026-08-17T17:37:49.8527565Z","late_steady","12","12","k6_progress","6.366","78.694","529999.233","175.18"
"2026-08-17T17:37:51.8597406Z","late_steady","12","12","k6_progress","10.062","78.596","1014863.584","508.449"
"2026-08-17T17:37:53.8687409Z","late_steady","12","12","k6_progress","11.412","78.622","300625.606","243.309"
"2026-08-17T17:37:55.8790358Z","late_steady","12","12","k6_progress","12.31","78.596","690952.526","1285.823"
"2026-08-17T17:37:57.8861372Z","late_steady","12","12","k6_progress","6.878","78.587","766597.621","306.62"
"2026-08-17T17:37:59.8902855Z","late_steady","12","12","k6_progress","13.434","78.645","188653.584","2815.904"
"2026-08-17T17:38:01.9142088Z","late_steady","12","12","k6_progress","12.167","78.596","280426.049","9388.415"
"2026-08-17T17:38:03.9163829Z","late_steady","12","12","k6_progress","16.354","78.881","2766117.901","32486.375"
"2026-08-17T17:38:05.9244486Z","late_steady","12","12","k6_progress","25.609","79.021","73127.245","5104.069"
"2026-08-17T17:38:07.9302805Z","late_steady","12","12","k6_progress","26.55","79.068","734600.575","351030.013"
"2026-08-17T17:38:09.9425702Z","late_steady","12","12","k6_progress","12.807","79.023","1246041.591","3083.638"
"2026-08-17T17:38:11.9497535Z","late_steady","12","12","k6_progress","16.338","79.03","642878.272","3795.787"
"2026-08-17T17:38:13.9638279Z","late_steady","12","12","k6_progress","12.395","78.988","286395.955","16631.059"
"2026-08-17T17:38:15.9639176Z","late_steady","12","12","k6_progress","11.546","78.87","487589.102","3865.658"
"2026-08-17T17:38:17.9878868Z","late_steady","12","12","k6_progress","18.041","78.875","302613.789","3539.302"
"2026-08-17T17:38:20.0077755Z","late_steady","12","12","k6_progress","9.969","78.881","815746.883","3132.536"
"2026-08-17T17:38:22.0133724Z","late_steady","12","12","k6_progress","14.889","78.863","900797.995","3323.036"
"2026-08-17T17:38:24.0212068Z","late_steady","12","12","k6_progress","14.548","78.883","790001.854","25783.206"
"2026-08-17T17:38:26.0262685Z","late_steady","12","12","k6_progress","26.384","79.08","537127.455","24345.169"
"2026-08-17T17:38:28.0383163Z","late_steady","12","12","k6_progress","16.585","79.105","284156.454","4828.44"
"2026-08-17T17:38:30.0540569Z","late_steady","12","12","k6_progress","19.549","79.133","286670.801","4770.702"
"2026-08-17T17:38:32.0672022Z","late_steady","12","12","k6_progress","54.402","79.357","21712166.875","18911.998"
"2026-08-17T17:38:34.0819396Z","late_steady","12","12","k6_progress","37.478","79.363","284828653.004","86105.505"
"2026-08-17T17:38:36.0887833Z","late_steady","12","12","k6_progress","17.421","79.355","169056438.3","15027.648"
"2026-08-17T17:38:38.0979230Z","late_steady","12","12","k6_progress","37.312","79.589","10255740.166","33019.296"
"2026-08-17T17:38:40.1068248Z","late_steady","12","12","k6_progress","37","79.956","24088433.574","38559.9"
"2026-08-17T17:38:42.1135342Z","late_steady","12","12","k6_progress","31.165","79.976","6260997.61","27872.935"
"2026-08-17T17:38:44.1193492Z","late_steady","12","12","k6_progress","27.229","79.854","2089142.229","241.076"
"2026-08-17T17:38:46.1264015Z","late_steady","12","12","k6_progress","34.133","80.013","2797130.102","327.35"
"2026-08-17T17:38:48.1340363Z","late_steady","12","12","k6_progress","22.544","79.936","107993376.482","927.381"
"2026-08-17T17:38:50.1416522Z","late_steady","12","12","k6_progress","27.434","80.053","7496104.715","451.427"
"2026-08-17T17:38:52.1530550Z","late_steady","12","12","k6_progress","18.302","79.921","2721751.281","45289.217"
"2026-08-17T17:38:54.1664713Z","late_steady","12","12","k6_progress","30.488","80.468","5309923.574","93153.305"
"2026-08-17T17:38:56.1761861Z","late_steady","12","12","k6_progress","20.623","80.379","31549391.407","3705.741"
"2026-08-17T17:38:58.1875747Z","late_steady","12","12","k6_progress","28.267","80.326","697034.714","65991.668"
"2026-08-17T17:39:00.1993331Z","late_steady","12","12","k6_progress","10.153","80.274","1719064.015","2508.795"
"2026-08-17T17:39:02.2042845Z","late_steady","12","12","k6_progress","15.812","80.279","756666.587","14651.259"
"2026-08-17T17:39:04.2082302Z","late_steady","12","12","k6_progress","13.643","80.184","4609946.584","155546.778"
"2026-08-17T17:39:06.2082406Z","exit_ramp","12","12","k6_progress","16.215","80.176","1220606.216","70740.36"
"2026-08-17T17:39:08.2186454Z","exit_ramp","12","12","k6_progress","39.682","80.311","18453706.252","72785.067"
"2026-08-17T17:39:10.2315547Z","exit_ramp","11","12","k6_progress","17.284","80.102","396928.974","376.749"
"2026-08-17T17:39:12.2360866Z","exit_ramp","10","11","k6_progress","17.6","79.867","1132977.131","8630.696"
"2026-08-17T17:39:14.2433232Z","exit_ramp","9","10","k6_progress","15.8","79.848","1023490.173","154091.882"
"2026-08-17T17:39:16.2468200Z","exit_ramp","8","10","k6_progress","22.077","79.905","964787.357","27350.367"
"2026-08-17T17:39:18.2547895Z","exit_ramp","8","10","k6_progress","28.379","79.921","978974.167","1686.878"
"2026-08-17T17:39:20.2653613Z","exit_ramp","7","10","k6_progress","22.339","79.816","707910.229","1511.139"
"2026-08-17T17:39:22.2671079Z","exit_ramp","6","9","k6_progress","18.156","79.824","1992269.923","19090.965"
"2026-08-17T17:39:24.2737053Z","exit_ramp","5","9","k6_progress","33.13","79.87","520258.584","1583.295"
"2026-08-17T17:39:26.2785913Z","exit_ramp","4","9","k6_progress","17.775","79.858","880856.191","1273.368"
"2026-08-17T17:39:28.2826172Z","exit_ramp","4","8","k6_progress","25.857","79.793","667929.955","38936.51"
"2026-08-17T17:39:30.2885881Z","exit_ramp","3","7","k6_progress","15.356","79.62","346319.19","7402.164"
"2026-08-17T17:39:32.2910743Z","exit_ramp","2","6","k6_progress","16.246","79.536","458623.641","2722.801"
"2026-08-17T17:39:34.3040713Z","exit_ramp","1","5","k6_progress","12.237","79.614","491806.003","28227.838"
"2026-08-17T17:39:36.3174947Z","graceful_completion","0","5","k6_progress","25.848","79.639","214412.158","30042.078"
"2026-08-17T17:39:38.3403935Z","graceful_completion","0","5","k6_progress","17.356","79.589","1571500.137","3093.253"
"2026-08-17T17:39:40.3529645Z","graceful_completion","0","5","k6_progress","27.498","79.757","618076.4","25305.899"
"2026-08-17T17:39:42.3678774Z","graceful_completion","0","5","k6_progress","14.226","79.711","142946.194","24338.895"
"2026-08-17T17:39:44.3713019Z","graceful_completion","0","5","k6_progress","16.123","79.574","113802.345","49505.727"
"2026-08-17T17:39:46.3898137Z","graceful_completion","0","5","k6_progress","25.774","79.625","215353.935","57912.052"
"2026-08-17T17:39:48.4042604Z","graceful_completion","0","0","k6_progress","23.812","79.463","2051357.655","22497.523"
"2026-08-17T17:39:50.4164132Z","post_load_recovery","0","","unavailable","16.985","79.415","63736984.457","1927.479"
"2026-08-17T17:39:52.4325768Z","post_load_recovery","0","","unavailable","25.791","79.394","16086.043","34538.258"
"2026-08-17T17:39:54.4609304Z","post_load_recovery","0","","unavailable","30.241","79.279","465134.559","46704.036"
"2026-08-17T17:39:56.4662166Z","post_load_recovery","0","","unavailable","14.261","79.221","121853.204","119.989"
"2026-08-17T17:39:58.4868475Z","post_load_recovery","0","","unavailable","7.911","79.231","218659.694","2458.644"
"2026-08-17T17:40:00.4918216Z","post_load_recovery","0","","unavailable","8.254","79.168","0","267.202"
"2026-08-17T17:40:02.5039856Z","post_load_recovery","0","","unavailable","9.089","79.016","9127.246","4905.3"
"2026-08-17T17:40:04.5101575Z","post_load_recovery","0","","unavailable","9.878","78.941","92349.685","51586.948"
"2026-08-17T17:40:06.5159638Z","post_load_recovery","0","","unavailable","10.393","78.953","93289.998","1726.015"
"2026-08-17T17:40:08.5382182Z","post_load_recovery","0","","unavailable","10.211","78.921","349279.043","170183.564"
"2026-08-17T17:40:10.5470187Z","post_load_recovery","0","","unavailable","17.942","78.978","1028376.171","304124.459"
"2026-08-17T17:40:12.5485101Z","post_load_recovery","0","","unavailable","11.658","78.974","78706.58","3449.801"
"2026-08-17T17:40:14.5539952Z","post_load_recovery","0","","unavailable","17.714","79.083","99658.008","2369.848"
"2026-08-17T17:40:16.5570895Z","post_load_recovery","0","","unavailable","21.402","78.982","42834.529","33009.319"
"2026-08-17T17:40:18.5648538Z","post_load_recovery","0","","unavailable","24.524","79.035","196374.937","24530.019"
"2026-08-17T17:40:20.5709584Z","post_load_recovery","0","","unavailable","16.73","79.012","750917.936","3249.393"
"2026-08-17T17:40:22.5759759Z","post_load_recovery","0","","unavailable","7.813","78.953","0","1585.754"
"2026-08-17T17:40:24.5834937Z","post_load_recovery","0","","unavailable","9.025","79.037","127441.399","8949.901"
"2026-08-17T17:40:26.5908555Z","post_load_recovery","0","","unavailable","11.196","78.988","175949.816","10589.276"
"2026-08-17T17:40:28.6059583Z","post_load_recovery","0","","unavailable","9.701","78.894","618070.612","112353.522"
"2026-08-17T17:40:30.6269531Z","post_load_recovery","0","","unavailable","18.833","78.935","10743524.114","136784.499"
"2026-08-17T17:40:32.6347277Z","post_load_recovery","0","","unavailable","7.255","78.861","9183.942","2568.036"
"2026-08-17T17:40:34.6443194Z","post_load_recovery","0","","unavailable","10.608","78.929","477376.087","5310.921"
"2026-08-17T17:40:36.6521506Z","post_load_recovery","0","","unavailable","11.063","78.995","1233844.819","964.34"
"2026-08-17T17:40:38.6677149Z","post_load_recovery","0","","unavailable","19.161","78.931","1721864.241","361.176"
"2026-08-17T17:40:40.6835800Z","post_load_recovery","0","","unavailable","10.233","78.97","2559146.698","1149.963"
"2026-08-17T17:40:42.6949495Z","post_load_recovery","0","","unavailable","10.16","79.076","3769465.32","651838.365"
"2026-08-17T17:40:44.7040898Z","post_load_recovery","0","","unavailable","15.762","79.09","2449081.938","12607.236"
"2026-08-17T17:40:46.7151288Z","post_load_recovery","0","","unavailable","19.642","79.166","17824848.476","2587.172"
"2026-08-17T17:40:48.7258998Z","post_load_recovery","0","","unavailable","13.39","79.104","216292.418","7420.574"
"2026-08-17T17:40:50.7334103Z","post_load_recovery","0","","unavailable","7.313","79.071","8121.318","26423.032"
"2026-08-17T17:40:52.7364887Z","post_load_recovery","0","","unavailable","11.165","79.085","269474.112","58595.593"
"2026-08-17T17:40:54.7505601Z","post_load_recovery","0","","unavailable","7.786","79.118","33941.103","309.359"
"2026-08-17T17:40:56.7627089Z","post_load_recovery","0","","unavailable","11.518","79.122","60688.111","603.523"
"2026-08-17T17:40:58.7638451Z","post_load_recovery","0","","unavailable","8.101","79.11","487698.81","466.367"
"2026-08-17T17:41:00.7694225Z","post_load_recovery","0","","unavailable","10.563","79.169","316537.271","8521.563"
"2026-08-17T17:41:02.7719901Z","post_load_recovery","0","","unavailable","7.19","79.149","274638.885","2676.016"
"2026-08-17T17:41:04.7814552Z","post_load_recovery","0","","unavailable","10.122","79.232","183080.308","5846.412"
"2026-08-17T17:41:06.7925400Z","post_load_recovery","0","","unavailable","7.585","79.21","40371.409","900.866"
"2026-08-17T17:41:08.7968281Z","post_load_recovery","0","","unavailable","11.964","79.141","0","319600.002"
"2026-08-17T17:41:10.8071941Z","post_load_recovery","0","","unavailable","18.517","79.11","62042.686","70528.04"
"2026-08-17T17:41:12.8253544Z","post_load_recovery","0","","unavailable","23.692","79.17","193753.946","1535.383"
"2026-08-17T17:41:14.8380566Z","post_load_recovery","0","","unavailable","14.147","79.106","357611.831","2460.056"
"2026-08-17T17:41:16.8539957Z","post_load_recovery","0","","unavailable","11.456","79.061","0","41426.027"
"2026-08-17T17:41:18.8548695Z","post_load_recovery","0","","unavailable","9.294","79.146","210891.959","818.774"
"2026-08-17T17:41:20.8650258Z","post_load_recovery","0","","unavailable","9.27","79.035","552571.057","600.129"
"2026-08-17T17:41:22.8682238Z","post_load_recovery","0","","unavailable","12.201","78.945","463930.237","1280.225"
"2026-08-17T17:41:24.8821497Z","post_load_recovery","0","","unavailable","10.418","78.955","455249.493","27738.59"
"2026-08-17T17:41:26.8935833Z","post_load_recovery","0","","unavailable","14.732","78.93","117193.109","8868.357"
"2026-08-17T17:41:28.9087904Z","post_load_recovery","0","","unavailable","14.087","78.801","102950.469","536.532"
"2026-08-17T17:41:30.9163782Z","post_load_recovery","0","","unavailable","12.157","78.854","164927.897","877.79"
"2026-08-17T17:41:32.9175478Z","post_load_recovery","0","","unavailable","9.802","78.835","143788.41","3655.822"
"2026-08-17T17:41:34.9299517Z","post_load_recovery","0","","unavailable","15.566","78.837","20434.219","657.527"
"2026-08-17T17:41:36.9457439Z","post_load_recovery","0","","unavailable","17.571","78.809","756204.986","6147.709"
"2026-08-17T17:41:38.9566212Z","post_load_recovery","0","","unavailable","13.144","78.836","0","2799.283"
"2026-08-17T17:41:40.9753663Z","post_load_recovery","0","","unavailable","26.26","79.021","67470.442","24699.563"
"2026-08-17T17:41:42.9833044Z","post_load_recovery","0","","unavailable","13.393","79.13","69484.193","3787.942"
"2026-08-17T17:41:45.0018820Z","post_load_recovery","0","","unavailable","37.531","79.282","288384.195","20608.396"
"2026-08-17T17:41:47.0181524Z","post_load_recovery","0","","unavailable","52.577","79.332","390263.346","54207.874"
"2026-08-17T17:41:49.0197577Z","post_load_recovery","0","","unavailable","34.371","79.337","894451.573","6127.869"
"2026-08-17T17:41:51.0215504Z","post_load_recovery","0","","unavailable","12.003","79.362","607863.065","7902.268"
