"timestamp_utc","role","pid","cpu_percent_total_machine","working_set_mb","private_memory_mb","thread_count"
"2026-08-17T03:21:57.2456765Z","backend","15848","","47.676","55.879","13"
"2026-08-17T03:21:57.2456765Z","k6","11384","","3.16","35.766","1"
"2026-08-17T03:21:58.3050830Z","backend","15848","6.022","50.348","57.695","13"
"2026-08-17T03:21:58.3050830Z","k6","11384","1.352","33.312","61.238","15"
