"timestamp_utc","phase","role","pid","cpu_percent_total_machine","working_set_mb","private_memory_mb","thread_count"
"2026-08-17T04:31:15.7714380Z","steady_4vu","backend","10924","0","54.535","63.492","12"
"2026-08-17T04:31:15.7714380Z","steady_4vu","k6","24636","0.064","35.699","62.539","15"
"2026-08-17T04:31:17.7979060Z","steady_4vu","backend","10924","0.064","54.871","64.055","12"
"2026-08-17T04:31:17.7979060Z","steady_4vu","k6","24636","0.129","35.703","62.539","15"
"2026-08-17T04:31:19.8555393Z","ramp_down","backend","10924","0.19","54.871","64.055","12"
"2026-08-17T04:31:19.8555393Z","ramp_down","k6","24636","0.127","35.812","62.574","16"
"2026-08-17T04:31:21.8898496Z","ramp_down","backend","10924","0","54.914","64.133","12"
"2026-08-17T04:31:21.8898496Z","ramp_down","k6","24636","0.128","35.812","62.574","16"
"2026-08-17T04:31:23.9377055Z","ramp_down","backend","10924","0.127","54.914","64.133","12"
"2026-08-17T04:31:23.9377055Z","ramp_down","k6","24636","0","35.812","62.574","16"
"2026-08-17T04:31:25.9800204Z","ramp_down","backend","10924","0.128","54.633","63.625","12"
"2026-08-17T04:31:25.9800204Z","ramp_down","k6","24636","0.128","35.812","62.574","16"
"2026-08-17T04:31:28.0030961Z","ramp_down","backend","10924","0","54.914","63.945","12"
"2026-08-17T04:31:28.0030961Z","ramp_down","k6","24636","0.257","35.812","62.574","16"
"2026-08-17T04:31:30.0771080Z","ramp_down","backend","10924","0","54.914","63.945","12"
"2026-08-17T04:31:30.0771080Z","ramp_down","k6","24636","0.314","35.812","62.574","16"
"2026-08-17T04:31:32.1295545Z","ramp_down","backend","10924","0.254","54.914","63.945","12"
"2026-08-17T04:31:32.1295545Z","ramp_down","k6","24636","0.063","35.812","62.574","16"
"2026-08-17T04:31:34.1677202Z","ramp_down","backend","10924","0","54.914","63.945","12"
"2026-08-17T04:31:34.1677202Z","ramp_down","k6","24636","0","35.812","62.574","16"
"2026-08-17T04:31:36.1937809Z","ramp_down","backend","10924","0","54.805","64.047","12"
"2026-08-17T04:31:36.1937809Z","ramp_down","k6","24636","0.064","35.82","62.574","16"
"2026-08-17T04:31:38.2500462Z","ramp_down","backend","10924","0","54.805","64.047","12"
"2026-08-17T04:31:38.2500462Z","ramp_down","k6","24636","0.19","35.82","62.574","16"
"2026-08-17T04:31:40.3026361Z","ramp_down","backend","10924","0.127","54.805","64.047","12"
"2026-08-17T04:31:40.3026361Z","ramp_down","k6","24636","0.127","35.82","62.574","16"
"2026-08-17T04:31:42.3512895Z","ramp_down","backend","10924","0.127","54.805","64.047","12"
"2026-08-17T04:31:42.3512895Z","ramp_down","k6","24636","0","35.82","62.574","16"
"2026-08-17T04:31:44.4096833Z","ramp_down","backend","10924","0","54.805","64.047","12"
"2026-08-17T04:31:44.4096833Z","ramp_down","k6","24636","0.127","35.824","62.574","16"
"2026-08-17T04:31:46.4694947Z","ramp_down","backend","10924","0.316","54.805","64.047","12"
"2026-08-17T04:31:46.4694947Z","ramp_down","k6","24636","0.126","35.824","62.574","16"
"2026-08-17T04:31:48.5172966Z","ramp_down","backend","10924","0.127","54.805","64.047","12"
"2026-08-17T04:31:48.5172966Z","ramp_down","k6","24636","0.064","35.824","62.574","16"
"2026-08-17T04:31:50.5688483Z","ramp_down","backend","10924","0","54.805","64.047","12"
"2026-08-17T04:31:50.5688483Z","ramp_down","k6","24636","0.127","35.824","62.574","16"
"2026-08-17T04:31:52.6130285Z","ramp_down","backend","10924","0","54.805","64.047","12"
"2026-08-17T04:31:52.6130285Z","ramp_down","k6","24636","0.127","35.824","62.574","16"
"2026-08-17T04:31:54.6912307Z","ramp_down","backend","10924","0.125","54.809","64.051","12"
"2026-08-17T04:31:54.6912307Z","ramp_down","k6","24636","0.125","35.824","62.574","16"
"2026-08-17T04:31:56.7453971Z","ramp_down","backend","10924","0.127","54.809","64.051","12"
"2026-08-17T04:31:56.7453971Z","ramp_down","k6","24636","0.063","35.824","62.574","16"
"2026-08-17T04:31:58.7958471Z","ramp_down","backend","10924","0","54.809","64.051","12"
"2026-08-17T04:31:58.7958471Z","ramp_down","k6","24636","0.445","35.824","62.574","16"
"2026-08-17T04:32:00.8535530Z","ramp_down","backend","10924","0.316","54.922","64.309","12"
"2026-08-17T04:32:00.8535530Z","ramp_down","k6","24636","0.443","35.832","62.574","16"
"2026-08-17T04:32:02.9122380Z","ramp_down","backend","10924","0","54.922","64.309","12"
"2026-08-17T04:32:02.9122380Z","ramp_down","k6","24636","0","35.832","62.574","16"
"2026-08-17T04:32:04.9795368Z","ramp_down","backend","10924","0.063","54.922","64.312","12"
"2026-08-17T04:32:04.9795368Z","ramp_down","k6","24636","0.126","35.832","62.574","16"
"2026-08-17T04:32:07.0357266Z","ramp_down","backend","10924","0","54.922","64.312","12"
"2026-08-17T04:32:07.0357266Z","ramp_down","k6","24636","0.19","35.832","62.574","16"
"2026-08-17T04:32:09.0900471Z","ramp_down","backend","10924","0","54.922","64.312","12"
"2026-08-17T04:32:09.0900471Z","ramp_down","k6","24636","0","35.832","62.574","16"
"2026-08-17T04:32:11.1287885Z","ramp_down","backend","10924","0.064","54.922","64.312","12"
"2026-08-17T04:32:11.1287885Z","ramp_down","k6","24636","0.255","35.832","62.574","16"
"2026-08-17T04:32:13.1877834Z","ramp_down","backend","10924","0","54.922","64.312","12"
"2026-08-17T04:32:13.1877834Z","ramp_down","k6","24636","0.063","35.832","62.574","16"
"2026-08-17T04:32:15.2408249Z","ramp_down","backend","10924","0.063","54.922","64.312","12"
"2026-08-17T04:32:15.2408249Z","ramp_down","k6","24636","0.127","35.832","62.574","16"
"2026-08-17T04:32:17.2953596Z","ramp_down","backend","10924","0","54.922","64.312","12"
"2026-08-17T04:32:17.2953596Z","ramp_down","k6","24636","0.127","35.91","62.652","16"
"2026-08-17T04:32:19.3771631Z","graceful_completion","backend","10924","0","55.035","64.477","12"
"2026-08-17T04:32:19.3771631Z","graceful_completion","k6","24636","0.063","35.91","62.652","16"
"2026-08-17T04:32:21.4236994Z","graceful_completion","backend","10924","0","55.035","64.477","12"
"2026-08-17T04:32:21.4236994Z","graceful_completion","k6","24636","0.127","35.914","62.652","16"
"2026-08-17T04:32:23.4908377Z","graceful_completion","backend","10924","0","55.035","64.477","12"
"2026-08-17T04:32:23.4908377Z","graceful_completion","k6","24636","0","35.914","62.652","16"
"2026-08-17T04:32:25.5500830Z","graceful_completion","backend","10924","0","55.035","64.477","12"
"2026-08-17T04:32:25.5500830Z","graceful_completion","k6","24636","0.063","35.914","62.652","16"
