"timestamp_utc","role","pid","cpu_percent_total_machine","working_set_mb","private_memory_mb","thread_count"
"2026-08-17T03:28:10.3960314Z","k6","22932","0.252","36.727","64.77","20"
"2026-08-17T03:28:11.4278713Z","backend","15848","0.252","56.848","64.227","12"
"2026-08-17T03:28:11.4278713Z","k6","22932","0","36.73","64.77","20"
"2026-08-17T03:28:12.4562358Z","backend","15848","0.633","56.867","64.227","12"
"2026-08-17T03:28:12.4562358Z","k6","22932","0.38","36.738","64.77","20"
"2026-08-17T03:28:13.4913097Z","backend","15848","0.126","56.867","64.227","12"
"2026-08-17T03:28:13.4913097Z","k6","22932","0.126","36.766","64.77","20"
"2026-08-17T03:28:14.5664449Z","backend","15848","0.121","56.867","64.227","12"
"2026-08-17T03:28:14.5664449Z","k6","22932","0","36.766","64.77","20"
"2026-08-17T03:28:15.5885729Z","backend","15848","0.764","56.871","64.23","12"
"2026-08-17T03:28:15.5885729Z","k6","22932","0.255","36.773","64.77","20"
"2026-08-17T03:28:16.6154651Z","backend","15848","0.254","56.879","64.23","12"
"2026-08-17T03:28:16.6154651Z","k6","22932","0.254","36.773","64.77","20"
"2026-08-17T03:28:17.6397026Z","backend","15848","0.254","56.938","64.23","12"
"2026-08-17T03:28:17.6397026Z","k6","22932","0.127","36.777","64.77","20"
"2026-08-17T03:28:18.6737527Z","backend","15848","0.881","56.914","63.848","12"
"2026-08-17T03:28:18.6737527Z","k6","22932","0.252","36.785","64.707","20"
"2026-08-17T03:28:19.7111061Z","backend","15848","1.004","56.918","63.852","12"
"2026-08-17T03:28:19.7111061Z","k6","22932","0.126","36.785","64.707","20"
"2026-08-17T03:28:20.7396160Z","backend","15848","0.253","56.918","63.852","12"
"2026-08-17T03:28:20.7396160Z","k6","22932","0","36.738","64.582","20"
"2026-08-17T03:28:21.7749963Z","backend","15848","0","56.918","63.852","12"
"2026-08-17T03:28:21.7749963Z","k6","22932","0","36.738","64.582","20"
"2026-08-17T03:28:22.7922593Z","backend","15848","0","56.918","63.852","12"
"2026-08-17T03:28:22.7922593Z","k6","22932","0","36.738","64.582","20"
"2026-08-17T03:28:23.8108592Z","backend","15848","0.383","57.023","64.348","12"
"2026-08-17T03:28:23.8108592Z","k6","22932","0","36.762","64.582","20"
"2026-08-17T03:28:24.8304923Z","backend","15848","0.255","57.051","64.348","12"
"2026-08-17T03:28:24.8304923Z","k6","22932","0.255","36.918","64.766","20"
"2026-08-17T03:28:25.8756672Z","backend","15848","0","57.051","64.348","12"
"2026-08-17T03:28:25.8756672Z","k6","22932","0","37.133","65","20"
"2026-08-17T03:28:26.9114050Z","backend","15848","0","57.051","64.348","12"
"2026-08-17T03:28:26.9114050Z","k6","22932","0.126","37.273","65.141","20"
"2026-08-17T03:28:27.9388648Z","backend","15848","0.38","57.051","64.348","12"
"2026-08-17T03:28:27.9388648Z","k6","22932","0.253","37.305","65.172","20"
"2026-08-17T03:28:28.9756192Z","backend","15848","0.126","57.051","64.348","12"
"2026-08-17T03:28:28.9756192Z","k6","22932","0.251","37.305","65.172","20"
"2026-08-17T03:28:30.0029005Z","backend","15848","0","57.051","64.348","12"
"2026-08-17T03:28:30.0029005Z","k6","22932","0.127","37.305","65.172","20"
"2026-08-17T03:28:31.0263692Z","backend","15848","0.254","57.055","64.352","12"
"2026-08-17T03:28:31.0263692Z","k6","22932","0","37.305","65.172","20"
"2026-08-17T03:28:32.0525278Z","backend","15848","0.381","57.43","64.824","12"
"2026-08-17T03:28:32.0525278Z","k6","22932","0.254","37.305","65.172","20"
"2026-08-17T03:28:33.0762227Z","backend","15848","0.127","57.047","63.926","12"
"2026-08-17T03:28:33.0762227Z","k6","22932","0.127","37.348","65.172","20"
"2026-08-17T03:28:34.1063938Z","backend","15848","0.126","57.047","63.926","12"
"2026-08-17T03:28:34.1063938Z","k6","22932","0.126","37.535","65.344","20"
