"timestamp_utc","role","pid","cpu_percent_total_machine","working_set_mb","private_memory_mb","thread_count"
"2026-08-17T03:27:14.0658505Z","k6","18392","0.378","34.578","61.668","17"
"2026-08-17T03:27:15.1065793Z","backend","15848","0","56.609","63.809","14"
"2026-08-17T03:27:15.1065793Z","k6","18392","0","34.578","61.668","17"
"2026-08-17T03:27:16.1441757Z","backend","15848","0","56.609","63.809","14"
"2026-08-17T03:27:16.1441757Z","k6","18392","0.125","34.578","61.668","17"
"2026-08-17T03:27:17.1865444Z","backend","15848","0.999","56.574","63.859","14"
"2026-08-17T03:27:17.1865444Z","k6","18392","0.125","34.66","61.668","17"
"2026-08-17T03:27:18.2188817Z","backend","15848","0.252","56.383","63.457","12"
"2026-08-17T03:27:18.2188817Z","k6","18392","0","34.719","61.715","17"
"2026-08-17T03:27:19.2461008Z","backend","15848","0","56.383","63.457","12"
"2026-08-17T03:27:19.2461008Z","k6","18392","0.127","34.766","61.762","17"
"2026-08-17T03:27:20.2842227Z","backend","15848","0.125","56.383","63.457","12"
"2026-08-17T03:27:20.2842227Z","k6","18392","0.376","34.766","61.762","17"
"2026-08-17T03:27:21.3121022Z","backend","15848","0","56.383","63.457","12"
"2026-08-17T03:27:21.3121022Z","k6","18392","0","34.766","61.762","17"
"2026-08-17T03:27:22.3393352Z","backend","15848","0.127","56.383","63.457","12"
"2026-08-17T03:27:22.3393352Z","k6","18392","0","34.766","61.762","17"
"2026-08-17T03:27:23.3717431Z","backend","15848","0.126","56.383","63.457","12"
"2026-08-17T03:27:23.3717431Z","k6","18392","0.126","34.766","61.762","17"
"2026-08-17T03:27:24.4086108Z","backend","15848","0.126","56.383","63.457","12"
"2026-08-17T03:27:24.4086108Z","k6","18392","0.251","34.77","61.762","17"
"2026-08-17T03:27:25.4361521Z","backend","15848","0.127","56.383","63.457","12"
"2026-08-17T03:27:25.4361521Z","k6","18392","0.76","34.816","61.816","17"
"2026-08-17T03:27:26.4710566Z","backend","15848","0","56.383","63.457","12"
"2026-08-17T03:27:26.4710566Z","k6","18392","0","34.816","61.816","17"
